new_tc_id,title,purpose,source_sheet,source_row_numbers,source_tc_ids,conversion_type,conversion_note,priority,os,tc_attributes,automation_readiness,review_reason
CHAT_NEW_0472,전체 UI > 단일 전송 파일 전송 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 채팅방 사이드메뉴 아이콘 탭 > 전체 영역 노출 확인,"채팅방 사이드 메뉴 진입 (풀뷰 구조) 1) 헤더 영역 - 좌측 Back 버튼 - 우측 알림, 즐겨찾기, 설정 버튼 - 스크롤 이동 시 헤더 영",5.일반채팅,704,CHAT_472,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"알림푸시확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0473,전체 UI > 단일 전송 파일 전송 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 채팅방 사이드메뉴 아이콘 탭 > 전체 영역 노출 확인,"채팅방 사이드 메뉴 진입 (풀뷰 구조) 1) 헤더 영역 - 좌측 Back 버튼 - 우측 알림, 즐겨찾기, 설정 버튼 - 스크롤 이동 시 헤더 영",5.일반채팅,705,CHAT_473,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"알림푸시확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0474,알림 > 알림 ON -> OFF > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 알림 아이콘 탭,1. 알림 OFF 상태 아이콘으로 변경됨 [Android] - 토스트메시지 : '채팅방 알림이 해제되었습니다.' 2. 진동 / 소리 알림 동작하,5.일반채팅,708,CHAT_474,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0475,알림 > 알림 OFF -> ON > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 알림 아이콘 탭,1. 알림 ON 상태 아이콘으로 변경됨 [Android] - 토스트메시지 : '채팅방 알림이 설정되었습니다.' 2. 진동 / 소리 알림 동작함,5.일반채팅,709,CHAT_475,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0476,즐겨찾기 > 즐겨찾기 설정 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 즐겨찾기 아이콘 탭,1. 즐겨찾기 설정 상태 아이콘으로 변경됨 [Android] - 토스트메시지 : '즐겨찾기에 추가되었습니다.' 2. 즐겨찾기 영역 내 해당 친구,5.일반채팅,711,CHAT_476,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0477,즐겨찾기 > 즐겨찾기 설정 해제 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 즐겨찾기 아이콘 탭,1. 즐겨찾기 해제 상태 아이콘으로 변경됨 [Android] - 토스트메시지 : '즐겨찾기에서 해제되었습니다.' 2. 즐겨찾기 영역 내 해당 친,5.일반채팅,712,CHAT_477,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0478,설정 > 채팅방 설정 진입 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 1. 사이드 메뉴 > 설정 아이콘 탭,1. 채팅방 설정 화면으로 이동,5.일반채팅,714,CHAT_478,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,UI노출확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0479,설정 > 채팅방 나가기 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 사이드 메뉴> 설정> 채팅방 설정 화면 하단 [채팅방,"1, 나가기 얼럿 노출됨 - 얼럿 : 채팅방 프로필 사진 // 채팅방명 채팅방을 나가시겠어요? [취소] [나가기] 2. 얼럿 닫힘 3. 채팅방",5.일반채팅,716,CHAT_479,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0480,설정 > 채팅방 나가기 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 사이드 메뉴> 설정> 채팅방 설정 화면 하단 [채팅방,"1, 나가기 얼럿 노출됨 - 얼럿 : 채팅방 프로필 사진 // 채팅방명 채팅방을 나가시겠어요? ○ 조용히 나가기 [취소] [나가기] 2. 얼럿",5.일반채팅,717,CHAT_480,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0481,일정 없음 > 채팅방 나가기 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 톡캘린더 영역 UI 확인,일정 > - 선택 시 톡캘린더목록으로 이동,5.일반채팅,725,CHAT_481,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0482,일정 있음 > 채팅방 나가기 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 일정 영역 UI 확인,일정 > 일정 바 일정 제목 시작 시간 •장소 날짜 - 일정 바 : 캘린더 컬러 반영(참여/불참/미정 구분) ㄴ 참여 : 채워진 컬러바 ㄴ 불참,5.일반채팅,727,CHAT_482,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0483,일정 있음 > 채팅방 나가기 > 파일 300mb이하 > 미니멀 뷰 - Minimal view - 일정 영역 UI 확인,일정 > 일정 바 일정 제목 시작 시간 •장소 날짜 일정 바 일정 제목 시작 시간 •장소 날짜 - 일정 바 : 캘린더 컬러 반영(참여/불참/미정,5.일반채팅,728,CHAT_483,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0484,톡게시판 진입 > 앨범 탭 > 더보기(하단슬라이드) > 개별 음악 목록 메뉴 - 사이드메뉴> 게시판 영역 탭,1. 톡게시판 화면이 [전체] 탭으로 열림 2. 톡게시판 화면이 [공지]or[투표] 탭으로 열림,5.일반채팅,790,CHAT_484,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,기능동작확인,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0485,글쓰기 > 탭 타입별 글쓰기 랜딩 > 더보기(하단슬라이드) > 개별 음악 목록 메뉴 - [전체] [사진] [동영상] [파일] 탭에서 글쓰기 진,1. default type 글쓰기 화면으로 이동 2. 공지 옵션이 체크된 글쓰기 화면으로 이동 3. 투표 템플릿이 추가된 글쓰기 화면으로 이동,5.일반채팅,792,CHAT_485,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0486,글쓰기 > 공지 > 더보기(하단슬라이드) > 개별 음악 목록 메뉴 - 톡게시판에서 공지로 글쓰기 후 톡게시판 확인,1. 공지로 게시글이 추가됨 2. 채팅방에서 결과 확인 - 채팅방의 공지 영역에 작성한 글이 표시됨 - 채팅방에 공지 게시글 확인하기 말풍선이,5.일반채팅,793,CHAT_486,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0487,글쓰기 > 멘션 추가 > 더보기(하단슬라이드) > 개별 음악 목록 메뉴 - 톡게시판 글쓰기에 멘션(@)버튼을 통해 멤버를 멘션한,1. 멘션이 포함된 게시글이 추가됨 2. 채팅방에서 결과 확인 - 채팅방에 멘션이 포함된 게시글의 게시글 확인하기 말풍선이 전송됨 - 말풍선 탭,5.일반채팅,794,CHAT_487,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"데이터변경확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0488,글쓰기 > 미디어 첨부 > 사진/동영상 첨부 > 개별 음악 목록 메뉴 - 사진(or동영상)을 첨부한 글쓰기 후 톡게시판 확인,1. 톡게시판 확인 - 사진 or 동영상이 첨부된 게시글이 추가됨 - 톡게시판의 사진(or동영상) 탭에 게시글이 소팅됨 2. 채팅방에서 결과 확,5.일반채팅,796,CHAT_488,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0489,글쓰기 > 미디어 첨부 > 파일 첨부 > 개별 음악 목록 메뉴 - 파일을 첨부한 글쓰기 후 톡게시판 확인,1. 톡게시판 확인 - 파일이 첨부된 게시글이 추가됨 - 톡게시판의 파일 탭에 게시글이 소팅됨 2. 채팅방에서 결과 확인 - 본문 및 파일명이,5.일반채팅,797,CHAT_489,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0490,글쓰기 > 미디어 첨부 > 투표 첨부 > 개별 음악 목록 메뉴 - 투표를 첨부한 글쓰기 후 톡게시판 확인,1. 톡게시판 확인 - 투표가 첨부된 게시글이 추가됨 - 톡게시판의 투표 탭에 게시글이 소팅됨 2. 채팅방에서 결과 확인 - 투표 게시글 말풍선,5.일반채팅,798,CHAT_490,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0491,글쓰기 > 미디어 첨부 > 퀴즈 첨부 > 개별 음악 목록 메뉴 - 퀴즈를 첨부한 글쓰기 후 톡게시판 확인,1. 톡게시판 확인 - 퀴즈가 첨부된 게시글이 추가됨 - 톡게시판의 퀴즈 탭에 게시글이 소팅됨 2. 채팅방에서 결과 확인 - 퀴즈 게시글 말풍선,5.일반채팅,799,CHAT_491,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"데이터변경확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0492,글쓰기 > 미디어 재생 > 퀴즈 첨부 > 개별 음악 목록 메뉴 - 사진/동영상/파일 게시글에서 첨부된 미디어를 뷰,게시글에 첨부한 미디어가 표시/재생됨,5.일반채팅,800,CHAT_492,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0493,글쓰기 > 미디어 다운로드 > 퀴즈 첨부 > 개별 음악 목록 메뉴 - 사진/동영상/파일 게시글에서 첨부된 미디어를 다운로드,게시글에 첨부한 미디어가 기기의 저장 공간에 다운로드 됨,5.일반채팅,801,CHAT_493,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"멀티디바이스OS, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0494,게시물 인터랙션 > 더보기 진입점 > 퀴즈 첨부 > 개별 음악 목록 메뉴 - 게시글의 우상단 [더보기(…)] 버튼 탭,게시물 타입별로 현재 상태에 맞는 메뉴가 표시됨 [현재 채팅방에 공유하기] [공지 등록하기] *등록돼 있는 경우 [공지 내리기] [수정하기] [,5.일반채팅,803,CHAT_494,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0495,게시물 인터랙션 > 더보기 > 공유하기 > 개별 음악 목록 메뉴 - [현재 채팅방에 공유하기] 선택,1. 채팅방에 게시글 공유 말풍선이 전송됨 2. 전송된 말풍선 탭하면 해당 게시글로 랜딩,5.일반채팅,805,CHAT_495,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"기능동작확인, 자동화후보",READY,
CHAT_NEW_0496,게시물 인터랙션 > 더보기 > 공지 등록하기/내리기 > 개별 음악 목록 메뉴 - [공지 등록하기] 선택,1. 게시글이 공지로 추가됨 2. 채팅방에서 결과 확인 - 채팅방의 공지 영역에 등록한 글이 표시됨 - 채팅방에 공지 게시글 확인하기 말풍선이,5.일반채팅,806,CHAT_496,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0497,게시물 인터랙션 > 더보기 > 수정하기 > 개별 음악 목록 메뉴 - [수정하기] 선택 후 수정 완료,수정한 내용대로 글이 게시됨,5.일반채팅,807,CHAT_497,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0498,게시물 인터랙션 > 더보기 > 신고하기 > 개별 음악 목록 메뉴 - [신고하기] 선택,신고 페이지로 랜딩,5.일반채팅,808,CHAT_498,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0499,게시물 인터랙션 > 더보기 > 삭제하기 > 개별 음악 목록 메뉴 - [삭제하기] 선택,게시글이 삭제됨,5.일반채팅,809,CHAT_499,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 자동화후보",READY,
CHAT_NEW_0500,게시물 인터랙션 > 게시글 리액션 > 좋아요 > 개별 음악 목록 메뉴 - 게시글 상세에서 [좋아요(♡)] 탭,- 좋아요 버튼이 채워짐 - 좋아요한 친구들 항목이 생성되고(좋아요 카운트를 1로 증가시킬 때) 내 프로필이 해당 목록에 표시됨,5.일반채팅,811,CHAT_500,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0501,게시물 인터랙션 > 게시글 리액션 > 댓글 > 개별 음악 목록 메뉴 - 게시글 상세에서 댓글 작성,작성한 댓글이 게시글 상세에 표시됨,5.일반채팅,812,CHAT_501,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0502,게시물 인터랙션 > 첨부 컨텐츠 리액션 > 투표하기 > 개별 음악 목록 메뉴 - 투표 게시글에 투표 완료,투표한 카운트가 투표 게시글에 반영됨,5.일반채팅,814,CHAT_502,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 자동화후보",READY,
CHAT_NEW_0503,게시물 인터랙션 > 첨부 컨텐츠 리액션 > 퀴즈 풀기 > 개별 음악 목록 메뉴 - 퀴즈 게시글에서 항목 선택 후 제출하기,(종료 후 정답 공개 off인 퀴즈 게시글) 선택한 항목 카운트 및 정답 여부가 게시글에 반영됨 - 정답 선택시 짧은 햅틱 반응과 애니메이션 재,5.일반채팅,815,CHAT_503,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 자동화후보",READY,
CHAT_NEW_0504,챗봇 진입 > 첨부 컨텐츠 리액션 > 퀴즈 풀기 > 개별 음악 목록 메뉴 - 사이드메뉴> 챗봇 beta 메뉴 탭,챗봇 beta 화면 열림,5.일반채팅,817,CHAT_504,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,기능동작확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0505,챗봇 화면 > 챗봇 목록 > 퀴즈 풀기 > 개별 음악 목록 메뉴 - 1. 채팅방 사이드 > 챗봇 beta 메뉴 탭,챗봇 목록으로 이동된다. ---- [X](ios) or [<-](Android) || 챗봇 beta 챗봇은 이렇게 사용해 보세요 알아보기> 추천,5.일반채팅,819,CHAT_505,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"기능동작확인, 예외에러확인, 멀티디바이스OS, 자동화후보",READY,
CHAT_NEW_0506,챗봇 화면 > 챗봇 추가 > 추천 챗봇 추가 > 개별 음악 목록 메뉴 - 1. 챗봇 > 추천 목록 > 챗봇 [추가] 탭,해당 챗봇이 채팅방에 추가된다. 1) 채팅방 - 피드 : {멤버명}님이 {챗봇명}을/를 추가했습니다. 챗봇 서비스 이용 안내 텍스트 버튼 - 웰,5.일반채팅,821,CHAT_506,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 예외에러확인, 자동화후보",READY,
CHAT_NEW_0507,챗봇 화면 > 챗봇 추가 > 발견 챗봇 추가 > 개별 음악 목록 메뉴 - 1. 챗봇 > 발견 목록 > 챗봇 [추가] 탭,해당 챗봇이 채팅방에 추가된다. 1) 채팅방 - 피드 : {멤버명}님이 {챗봇명}을/를 추가했습니다. 챗봇 서비스 이용 안내 텍스트 버튼 - 웰,5.일반채팅,822,CHAT_507,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 예외에러확인, 자동화후보",READY,
CHAT_NEW_0508,"챗봇 화면 > 챗봇 추가 > 챗봇 멘션 > @입력 및 멘션 서제스트 - 입력창 > @입력 - ""@""만 입력 - 텍스트 + ""@","1. 상단 멘션 서제스트에 챗봇 + 멤버 목록이 노출된다. - 챗봇 > 멤버 순으로 노출 - 동일한 이름이 있는 경우, 클릭하여 선택 2. 입력",5.일반채팅,823,CHAT_508,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 네트워크서버연동, 자동화후보",READY,
CHAT_NEW_0509,챗봇 화면 > 챗봇 추가 > 챗봇 명령어 > 명령어 가이드 - @챗봇 멘션 (ex. 뉴스봇),"1. 명령어 가이드가 노출된다. (스크롤 가능) 2. 명령어 가이드가 종료되고, 입력창에 명령어가 입력된다. 3. 멘션한 챗봇에게 메시지가 전달",5.일반채팅,824,CHAT_509,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 네트워크서버연동, 자동화후보",READY,
CHAT_NEW_0510,챗봇 화면 > 챗봇 추가 > 챗봇 명령어 > /명령어 입력 - 입력란 > /명령어 텍스트 입력 (ex. /뉴스),1. 일치하는 관련 명령어 목록이 숏컷에 노출된다. - /뉴스브리핑 - /많이본뉴스 2. 해당 명령어 활성화 (파란색 표시) 3. 채팅방에 명령,5.일반채팅,825,CHAT_510,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 네트워크서버연동, 자동화후보",READY,
CHAT_NEW_0511,챗봇 화면 > 챗봇 추가 > 챗봇 전용모드 > 진입점 - 입력창 > 챗봇 멘션 > 명령어 가이드 노출,2. 디폴트 설정 OFF 상태로 노출된다. - 토글 버튼으로 on/off 변경 가능 - 챗봇 아이콘 위로 툴팁 최초 1회 노출된다.,5.일반채팅,826,CHAT_511,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0512,챗봇 화면 > 챗봇 추가 > 챗봇 전용모드 > 전용모드 ON/OFF - 입력창 > 챗봇 멘션,2. 챗봇 전용모드 활성화 - 활성화 시점에 안내 툴팁 최초 1회 노출된다. 3. 멘션한 챗봇에게 메시지가 전달되며 해당 챗봇으로부다 응답을 받,5.일반채팅,827,CHAT_512,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 네트워크서버연동, 설정상태유지, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0513,챗봇 화면 > 챗봇 제거 > 추천 챗봇 제거 > 전용모드 ON/OFF - 챗봇 > 사용중 목록 > 챗봇 [제거] 탭,1. 챗봇 제거 얼럿이 노출된다. ---- 챗봇 제거 {챗봇명}을 채팅방에서 제거하시겠습니까? 제거하면 채팅방의 모든 멤버가 이용할 수 없습니다,5.일반채팅,829,CHAT_513,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 설정상태유지, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0514,챗봇 화면 > 챗봇 제거 > 사용중 챗봇 제거 > 전용모드 ON/OFF - 챗봇 > 사용중 목록 > 챗봇 [제거] 탭,1. 챗봇 제거 얼럿이 노출된다. ---- 챗봇 제거 {챗봇명}을 채팅방에서 제거하시겠습니까? 제거하면 채팅방의 모든 멤버가 이용할 수 없습니다,5.일반채팅,830,CHAT_514,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 설정상태유지, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0515,챗봇 화면 > 챗봇 제거 > 챗봇 멘션 서제스트 > 목록 제거 확인 > 전용모드 ON/OFF - 1. 입력창 > @멘션 서제스트 확인,해당 챗봇 목록이 노출되지 않는다.,5.일반채팅,831,CHAT_515,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0516,챗봇 화면 > 도움말 > 챗봇 멘션 서제스트 > 목록 제거 확인 > 전용모드 ON/OFF - 챗봇 목록 > 챗봇 탭,챗봇 도움말 하프뷰가 노출된다.,5.일반채팅,832,CHAT_516,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0517,챗봇 화면 > 설정 메뉴 > 챗봇 멘션 서제스트 > 목록 제거 확인 > 전용모드 ON/OFF - 챗봇 목록 > 사용중 챗봇 탭 > 도움말 > [설정],설정페이지 웹뷰로 이동된다. ---- [X] | {채널명} 설정 알림메시지 받기 ON(default)/OFF 챗봇이 먼저 보내는 메시지를 받을,5.일반채팅,833,CHAT_517,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"기능동작확인, 알림푸시확인, 자동화후보",READY,
CHAT_NEW_0518,UI > 설정 메뉴 > 챗봇 멘션 서제스트 > 목록 제거 확인 > 전용모드 ON/OFF - 대화상대 영역 노출 확인,대화상대 영역 노출됨 - '대화상대' 타이틀 - [+ 초대하기] 버튼 - 채팅 멤버 프로필 이미지 + 닉네임(나인 경우 닉네임 좌측 ''나' 표,5.일반채팅,835,CHAT_518,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 예외에러확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0519,대화상대 초대 > 동작 > 친구 상태 > 전용모드 ON/OFF - [+ 초대하기] 버튼 탭,대화상대 초대 페이지 노출됨,5.일반채팅,838,CHAT_519,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0520,대화상대 초대 > 동작 > 친구 아님 상태 > 전용모드 ON/OFF - [+ 초대하기] 버튼 탭,1. 친구 추가 필요 얼럿 노출되며 초대되지 않음 - 얼럿 : (닉네임)님을 친구로 추가해주세요. 친구와 만든 채팅방에서만 다른 친구를 초대할,5.일반채팅,839,CHAT_520,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,자동화후보,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0521,대화상대 초대 > 친구 초대 진행 > 친구 아님 상태 > 전용모드 ON/OFF - 1명 이상의 친구 선택 후 그룹채팅방 생성,1. 새로운 그룹채팅방(프리채팅방) 생성됨 2. 채팅방 내 초대 피드 노출됨 - 피드 문구 : '(닉네임)님이 (닉네임)님을 초대했습니다.' (,5.일반채팅,841,CHAT_521,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 자동화후보",READY,
CHAT_NEW_0522,대화상대 초대 > 친구 초대 진행 > 친구 아님 상태 > 전용모드 ON/OFF - 1명 이상의 친구 선택 후 그룹채팅방 생성,[초대한 본인] 채팅방 내 초대 피드 노출됨 - 피드 문구 : '(닉네임)님이 (닉네임)님을 초대했습니다.' (초대받은 유저 n명인 경우 초대받,5.일반채팅,842,CHAT_522,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0523,대화상대 목록 > 내 프로필 > 친구 아님 상태 > 전용모드 ON/OFF - 내 프로필 탭,내 프로필 상세 노출됨 - 나와의 채팅 / 프로필 편집 / 카카오스토리(계정 연동된 경우),5.일반채팅,844,CHAT_523,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0524,대화상대 목록 > 친구 > 친구 아님 상태 > 전용모드 ON/OFF - 친구 프로필 탭,친구 프로필 상세 노출됨 - 전화번호 저장된 경우 : 통화하기 / 페이스톡 / 카카오스토리(계정 연동된 경우) - 전화번호 저장되지 않은 경우,5.일반채팅,846,CHAT_524,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0525,대화상대 목록 > 친구 > 친구 아님 상태 > 전용모드 ON/OFF - 친구 프로필 탭,1. 친구 프로필 상세 노출됨 - 전화번호 저장된 경우 : 1:1 채팅 / 통화하기 / 페이스톡 / 카카오스토리(계정 연동된 경우) - 전화번호,5.일반채팅,847,CHAT_525,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0526,대화상대 목록 > 친구 아닌 상태 > 동작 > 전용모드 ON/OFF - 해당 유저 프로필 탭,해당 유저 프로필 상세 노출됨 - 친구 추가,5.일반채팅,849,CHAT_526,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0527,대화상대 목록 > 친구 아닌 상태 > 친구 추가 > 프로필 상세 - 친구 추가 버튼 탭,친구 추가되며 친구인 UI 로 변경돼 노출됨 (대화상대 목록 포함),5.일반채팅,851,CHAT_527,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0528,대화상대 목록 > 친구 아닌 상태 > 친구 추가 > 대화상대 목록 - 친구 추가 버튼 탭,친구 추가되며 친구인 UI 로 변경돼 노출됨 (대화상대 목록 포함),5.일반채팅,852,CHAT_528,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
