service_name,row_number,issue_type,issue_reason,priority,os,category_path,test_step,expected_result
19.톡클라우드_백복(로직),175,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 20. 움직이는 스티커",,
19.톡클라우드_백복(로직),177,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 23. 71. 검색",,
19.톡클라우드_백복(로직),177,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 23. 71. 검색",,
19.톡클라우드_백복(로직),178,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 24. 톡모임
- 공지/사진/동영상/파일 게시글 말풍선",,
19.톡클라우드_백복(로직),178,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 24. 톡모임
- 공지/사진/동영상/파일 게시글 말풍선",,
19.톡클라우드_백복(로직),179,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 25. 큰 이모티콘",,
19.톡클라우드_백복(로직),179,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 25. 큰 이모티콘",,
19.톡클라우드_백복(로직),180,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 26. 답장 말풍선",,
19.톡클라우드_백복(로직),180,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 26. 답장 말풍선",,
19.톡클라우드_백복(로직),181,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 51. 보이스톡/페이스톡
 - 보이스톡 : ""통화 녹음 시작""해서 파일 생성 후 확인",,
19.톡클라우드_백복(로직),181,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 51. 보이스톡/페이스톡
 - 보이스톡 : ""통화 녹음 시작""해서 파일 생성 후 확인",,
19.톡클라우드_백복(로직),182,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 71. 레버리지 말풍선",,
19.톡클라우드_백복(로직),182,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 71. 레버리지 말풍선",,
19.톡클라우드_백복(로직),183,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 72. 알림톡 말풍선",,
19.톡클라우드_백복(로직),183,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 72. 알림톡 말풍선",,
19.톡클라우드_백복(로직),184,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 73. 채널 동영상 말풍선",,
19.톡클라우드_백복(로직),184,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 > 73. 채널 동영상 말풍선",,
19.톡클라우드_백복(로직),189,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 1. 텍스트
- 미니 이모티콘 포함",,
19.톡클라우드_백복(로직),189,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 1. 텍스트
- 미니 이모티콘 포함",,
19.톡클라우드_백복(로직),190,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 6. 이모티콘",,
19.톡클라우드_백복(로직),190,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 6. 이모티콘",,
19.톡클라우드_백복(로직),193,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 12. 스티커",,
19.톡클라우드_백복(로직),193,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 12. 스티커",,
19.톡클라우드_백복(로직),194,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 13. 일정",,
19.톡클라우드_백복(로직),194,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 13. 일정",,
19.톡클라우드_백복(로직),195,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 14. 투표",,
19.톡클라우드_백복(로직),195,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 14. 투표",,
19.톡클라우드_백복(로직),196,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 16. 위치정보",,
19.톡클라우드_백복(로직),196,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 16. 위치정보",,
19.톡클라우드_백복(로직),197,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 17. 프로필",,
19.톡클라우드_백복(로직),197,ambiguous_expected_result,기대결과가 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 17. 프로필",,
19.톡클라우드_백복(로직),198,ambiguous_test_step,Test Step이 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 20. 움직이는 스티커",,
19.톡클라우드_백복(로직),198,ambiguous_expected_result,기대결과가 비어 있음,P1,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 20. 움직이는 스티커",,
19.톡클라우드_백복(로직),200,ambiguous_test_step,Test Step이 비어 있음,P3,common,"- 챗로그 + 미디어 
ㄴ 나와의 채팅방 
ㄴ 일반채팅방 (1:1/그룹)
ㄴ 팀채팅방 

- 챗로그 
ㄴ 플러스 친구 > 챗로그 타입 

1. 텍스트
4. 연락처
6. 이모티콘
9. 카카오링크
11. 미니홈아바타
12. 스티커
13. 일정
14. 투표
16. 위치정보
17. 프로필
20. 움직이는 스티커
22. 액션콘
23. 검색
24. 톡모임
25. 큰 이모티콘
26. 답장 말풍선
51. 보이스톡/페이스톡
52. 라이브톡
71. 레버리지 말풍선
72. 알림톡 말풍선
73. 채널 동영상 말풍선
93. 커스텀템플릿
94. 통합API 템플릿
95. 통합API(2) 템플릿 > 복원 후 > 23. 71. 검색",,
