service_name,row_number,omit_key,omit_expr,subject,source_col,orig_step,orig_expected,recon_step,recon_expected,reason,confidence
17.지갑,28,UI_확인,ui 확인,- 안 읽은 문서,expected_result,안 읽은 문서 영역 ui 확인,"- 안 읽은 문서
- 안 읽은 문서 개별 카드 노출
- 가장 앞쪽 카드 : 카드 전면 내용 모두 노출
  ㄴ 타이틀, 본문, 유효기간, 인증 필요 여부, 기관명
- 그 외 카드 : 카드 내용 일부만 노출
  ㄴ 타이틀, 본문 일부 (1줄만 노출)",안 읽은 문서 영역 - 안 읽은 문서,- 안 읽은 문서 이어야 한다.,"Step에 ""ui 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- 안 읽은 문서""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""- 안 읽은 문서""을 의미하는 것으로 판단하였습니다.",high
17.지갑,46,화면_확인,화면 확인,디지털카드 발급 동선 정상 진행 됨,expected_result,"1. 보유 카드 영역 > 추천 카드 중 발급 가능한 카드를 택1하여 탭 > 발급 동선 진행
2. 발급 완료 후 상세 화면 확인
3. 디지털카드 상세 화면 종료","1. 디지털카드 발급 동선 정상 진행 됨
2. 상세 화면 정상 노출 됨
3. 지갑 홈으로 복귀
 - 추천 카드에서 해당 카드가 추천 카드 노출 제외 됨
 - 발급한 카드가 보유 카드 최상단에 노출 됨","1. 보유 카드 영역 > 추천 카드 중 발급 가능한 카드를 택1하여 탭 > 발급 동선 진행
2. 발급 완료 후 상세 디지털카드 발급 동선 정상 진행 됨
3. 디지털카드 상세 화면 종료",디지털카드 발급 동선 정상 진행 됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""디지털카드 발급 동선 정상 진행 됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""디지털카드 발급 동선 정상 진행 됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,50,화면_확인,화면 확인,증명서 발급 동선 정상 진행 됨,expected_result,"1. 보유 카드 영역 > 추천 카드 중 발급 가능한 전자증명서 추천 카드 탭 > 발급 동선 진행
2. 발급 완료 후 상세 화면 확인
3. 전자증명서 상세 화면 종료","1. 증명서 발급 동선 정상 진행 됨
2. 상세 화면 정상 노출 됨
3. 지갑 홈으로 복귀 (전자증명서 홈 > 지갑 홈으로 복귀)
 - 추천 카드에서 해당 증명서 추천 카드 노출 제외 됨
 - 발급한 카드가 보유 카드 최상단에 노출 됨","1. 보유 카드 영역 > 추천 카드 중 발급 가능한 전자증명서 추천 카드 탭 > 발급 동선 진행
2. 발급 완료 후 상세 증명서 발급 동선 정상 진행 됨
3. 전자증명서 상세 화면 종료",증명서 발급 동선 정상 진행 됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""증명서 발급 동선 정상 진행 됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""증명서 발급 동선 정상 진행 됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,59,UI_확인,ui 확인,내려받기 아이콘 / 인증서 발급,expected_result,보유 카드 영역 > 인증서 추천 카드 ui 확인,"내려받기 아이콘 / 인증서 발급
이미지 영역",보유 카드 영역 > 인증서 추천 카드 내려받기 아이콘 / 인증서 발급,내려받기 아이콘 / 인증서 발급 이어야 한다.,"Step에 ""ui 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""내려받기 아이콘 / 인증서 발급""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""내려받기 아이콘 / 인증서 발급""을 의미하는 것으로 판단하였습니다.",high
17.지갑,60,화면_확인,화면 확인,인증서 발급 동선 정상 진행 됨,expected_result,"1. 보유 카드 영역 > 인증서 추천 카드 탭 > 발급 동선 진행
2. 발급 완료 후 인증서 상세 화면 확인
3. 인증서 상세 화면 종료","1. 인증서 발급 동선 정상 진행 됨
2. 인증서 상세 화면 정상 노출 됨
 * 인증서 상세 화면 테스트는 별도 tc 에서 진행
3. 지갑 홈으로 복귀
 - 추천 카드에서 인증서 추천 카드 노출 제외 됨
 - 발급한 인증서 카드가 보유 카드 최상단에 노출 됨","1. 보유 카드 영역 > 인증서 추천 카드 탭 > 발급 동선 진행
2. 발급 완료 후 인증서 상세 인증서 발급 동선 정상 진행 됨
3. 인증서 상세 화면 종료",인증서 발급 동선 정상 진행 됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""인증서 발급 동선 정상 진행 됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""인증서 발급 동선 정상 진행 됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,73,UI_확인,ui 확인,- X / 설정 아이콘,expected_result,보유 카드 영역 > 인증서 탭 > 인증서 상세 화면 ui 확인,"- X / 설정 아이콘
 ㄴ X : 인증서 상세 화면 종료되고 지갑홈 화면으로 복귀
- 뱃지 / 인증서
- 캐릭터 5종 랜덤 노출
- eTrustSign 로고, yyyy.mm.dd까지, 
- 사용자 이름, 전자서명법 관련 문구 노출

최근 인증 이력
- 인증 이력 노출",보유 카드 영역 > 인증서 탭 > 인증서 상세 화면 - X / 설정 아이콘,- X / 설정 아이콘 이어야 한다.,"Step에 ""ui 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- X / 설정 아이콘""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""- X / 설정 아이콘""을 의미하는 것으로 판단하였습니다.",high
17.지갑,91,UI_확인,ui 확인,- x,expected_result,채널 쿠폰 카드 탭 > 채널 쿠폰 웹뷰 전체 ui 확인,"- x 
- 채널 쿠폰 카드 이미지
- 받은 쿠폰 / 친구 채널 쿠폰 / 인기 쿠폰
 ㄴ 받은 쿠폰 활성화 상태
 ㄴ 받은 쿠폰 리스트 노출

* [참고] 쿠폰 보유, 채널 친구 추가 여부에 따라 받은 쿠폰, 친구 채널 쿠폰 탭은 노출되지 않을 수 있음 (정상)",채널 쿠폰 카드 탭 > 채널 쿠폰 웹뷰 전체 - x,- x 이어야 한다.,"Step에 ""ui 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- x""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""- x""을 의미하는 것으로 판단하였습니다.",medium
17.지갑,163,UI_확인,UI 확인,구독 상품이 리스트가 정상 노출됨,expected_result,지갑 홈 > 톡서랍 / 이모티콘 플러스 영역 > UI 확인,구독 상품이 리스트가 정상 노출됨,지갑 홈 > 톡서랍 / 이모티콘 플러스 영역 > 구독 상품이 리스트가 정상 노출됨,구독 상품이 리스트가 정상 노출됨 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""구독 상품이 리스트가 정상 노출됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""구독 상품이 리스트가 정상 노출됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,187,화면_확인,화면 확인,네트워크 차단 팝업,expected_result,네트워크 OFF상태에서 지갑 홈 화면 확인,"네트워크 차단 팝업이 노출됨 
""네트워크 연결 상태가 좋지 않습니다. 확인 후 다시 시도해주세요. [확인] """,네트워크 OFF상태에서 지갑 홈 네트워크 차단 팝업,네트워크 차단 팝업이 노출됨,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""네트워크 차단 팝업""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""네트워크 차단 팝업""을 의미하는 것으로 판단하였습니다.",high
17.지갑,197,UI_확인,UI 확인,세로모드로 유지 (가로모드 미지원),expected_result,지갑 홈 > 가로모드로 전환 후 UI 확인,세로모드로 유지 (가로모드 미지원),지갑 홈 > 가로모드로 전환 후 세로모드로 유지 (가로모드 미지원),세로모드로 유지 (가로모드 미지원) 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""세로모드로 유지 (가로모드 미지원)""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""세로모드로 유지 (가로모드 미지원)""을 의미하는 것으로 판단하였습니다.",high
17.지갑,209,화면_확인,화면 확인,계좌인증 단계 안내 화면 확인,expected_result,"1. 인증서 이용약관 동의 화면 > 본인인증 단계  
2. 계좌인증 단계 화면 확인","2. 계좌인증 단계 안내 화면 확인 
 - 님의 은행계좌로 본인확인을 진행해주세요. 

 계좌 정보 
은행과 계좌번호 입력 [펼침버튼] 

본인확인에 사용할 수 없는 계좌
· 타인 명의의 계좌, 휴대폰인증한 이름과 계좌주가 다른 경우
· 특수목적 계좌: 대출, 예·적금, 압류방지전용(행복지킴이), 가상, 신탁 등
· 거래정지 또는 휴면 상태의 계좌

[확인]","1. 인증서 이용약관 동의 화면 > 본인인증 단계  
2. 계좌인증 단계 계좌인증 단계 안내 화면 확인",계좌인증 단계 안내 화면 확인 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""계좌인증 단계 안내 화면 확인""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""계좌인증 단계 안내 화면 확인""을 의미하는 것으로 판단하였습니다.",high
17.지갑,232,화면_확인,화면 확인,2-1. 중단 확인 alert 노출,expected_result,"1. 지갑 홈 > 인증서 영역 선택

2. 이용 약관 동의 : X 선택하여 중단
  1) alert 노출 확인
  2) 인증서 발급 실패 화면 확인","2-1. 중단 확인 alert 노출
  - ""중단하시겠습니까? 진행중인 내용은 저장되지 않습니다."" [취소][확인]
  - [취소] : 변경사항 없이 alert 종료
  - [확인] : 인증서 발급 실패 화면으로 이동

2-2. 인증서 발급 실패 화면
  - [확인] 버튼 : 처음으로 이동","1. 지갑 홈 > 인증서 영역 선택

2. 이용 약관 동의 : X 선택하여 중단
  1) alert 노출 확인
  2) 인증서 발급 실패 2-1. 중단 확인 alert 노출",2-1. 중단 확인 alert 노출 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""2-1. 중단 확인 alert 노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""2-1. 중단 확인 alert 노출""을 의미하는 것으로 판단하였습니다.",high
17.지갑,233,화면_확인,화면 확인,3-1. 중단 확인 alert 노출,expected_result,"1. 지갑 홈 > 인증서 영역 선택 

2. 이용 약관 동의 : 정상 진행
3. 본인인증 : X 선택하여 중단
  1) alert 노출 확인
  2) 인증서 발급 실패 화면 확인","3-1. 중단 확인 alert 노출
  - ""중단하시겠습니까? 진행중인 내용은 저장되지 않습니다."" [취소][확인]
  - [취소] : 변경사항 없이 alert 종료
  - [확인] : 인증서 발급 실패 화면으로 이동

3-2. 인증서 발급 실패 화면
  - [확인] 버튼 : 처음으로 이동","1. 지갑 홈 > 인증서 영역 선택 

2. 이용 약관 동의 : 정상 진행
3. 본인인증 : X 선택하여 중단
  1) alert 노출 확인
  2) 인증서 발급 실패 3-1. 중단 확인 alert 노출",3-1. 중단 확인 alert 노출 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""3-1. 중단 확인 alert 노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""3-1. 중단 확인 alert 노출""을 의미하는 것으로 판단하였습니다.",high
17.지갑,234,화면_확인,화면 확인,인증서 발급 실패 화면,expected_result,"1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 일치하지 않은 정보로 인증 진행
  1) 본인인증 실패 화면
  2) 인증서 발급 실패 화면 확인","3-1. 본인확인 오류 화면 > 확인 > 인증서 발급 실패 화면으로 이동

3-2. 인증서 발급 실패 화면
  - [확인] 버튼 : 처음으로 이동","1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 일치하지 않은 정보로 인증 진행
  1) 본인인증 실패 화면
  2) 인증서 발급 실패 인증서 발급 실패 화면",3-1. 본인확인 오류 화면 > 확인 > 인증서 발급 실패 화면으로 이동 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""인증서 발급 실패 화면""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""인증서 발급 실패 화면""을 의미하는 것으로 판단하였습니다.",high
17.지갑,235,화면_확인,화면 확인,3-1. 인증서 발급 실패 화면,expected_result,"1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 정상 진행
 - CI 중복 안내 페이지 확인
 - [발급 취소하기] 선택
  1) 인증서 발급 실패 화면 확인","3-1. 인증서 발급 실패 화면
  - [확인] 버튼 : 처음으로 이동","1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 정상 진행
 - CI 중복 안내 페이지 확인
 - [발급 취소하기] 선택
  1) 인증서 발급 실패 3-1. 인증서 발급 실패 화면",3-1. 인증서 발급 실패 화면 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""3-1. 인증서 발급 실패 화면""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""3-1. 인증서 발급 실패 화면""을 의미하는 것으로 판단하였습니다.",high
17.지갑,236,화면_확인,화면 확인,4-1. 인증서 발급 실패 화면,expected_result,"1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 정상 진행
4. 계좌인증 : [인증하기] 선택 후 계좌인증 실패
  1) 인증서 발급 실패 화면 확인","4-1. 인증서 발급 실패 화면
  - ""인증서를 발급받지 못했어요.
      계좌인증 가능 횟수를 초과해 인증이 제한됩니. 나중에 다시 시도해주세요.""
  - 이미지
  - [확인] 버튼 : 처음으로 이동","1. 지갑 홈 > 인증서 영역 클릭하여 발급 시작 
2. 이용 약관 동의 : 정상 진행

3. 본인인증 : 정상 진행
4. 계좌인증 : [인증하기] 선택 후 계좌인증 실패
  1) 인증서 발급 실패 4-1. 인증서 발급 실패 화면",4-1. 인증서 발급 실패 화면 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""4-1. 인증서 발급 실패 화면""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""4-1. 인증서 발급 실패 화면""을 의미하는 것으로 판단하였습니다.",high
17.지갑,259,화면_확인,화면 확인,생체 인증 사용 버튼 미노출,expected_result,My 비밀번호 등록 Flow > My 비밀번호 다시 입력 화면 확인,생체 인증 사용 버튼 미노출,My 비밀번호 등록 Flow > My 비밀번호 다시 입력 생체 인증 사용 버튼 미노출,생체 인증 사용 버튼 미노출 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""생체 인증 사용 버튼 미노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""생체 인증 사용 버튼 미노출""을 의미하는 것으로 판단하였습니다.",high
17.지갑,308,상태_확인,상태 확인,MY 비밀번호 인증 성공 후 다음 flow,expected_result,"1. My 비밀번호 입력 화면 > 일치하지 않은 생체 정보로 인증 > MY 비밀번호 입력 시 일치하는 pin 입력

2. 카톡 글로벌 설정 > 개인/보안 > (보안) MY 비밀번호 관리 > 생체인증 설정 상태 확인","1. MY 비밀번호 인증 성공 후 다음 flow 로 이동
2. 생체인증 설정 상태 on 으로 유지","1. My 비밀번호 입력 화면 > 일치하지 않은 생체 정보로 인증 > MY 비밀번호 입력 시 일치하는 pin 입력

2. 카톡 글로벌 설정 > 개인/보안 > (보안) MY 비밀번호 관리 > 생체인증 설정 MY 비밀번호 인증 성공 후 다음 flow",MY 비밀번호 인증 성공 후 다음 flow 로 이동 이어야 한다.,"Step에 ""상태 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""MY 비밀번호 인증 성공 후 다음 flow""이(가) 확인 대상임을 파악하였습니다. 따라서 ""상태 확인""은 ""MY 비밀번호 인증 성공 후 다음 flow""을 의미하는 것으로 판단하였습니다.",high
17.지갑,310,상태_확인,상태 확인,PIN 번호 입력 화면으로 이동,expected_result,"1. 생체인증 실패 팝업 에서 [확인] 클릭
2. 카톡 글로벌 설정 > 개인/보안 > (보안) MY 비밀번호 관리 > 생체인증 설정 상태 확인","1. PIN 번호 입력 화면으로 이동

2. 생체인증 off 변경 된것 확인","1. 생체인증 실패 팝업 에서 [확인] 클릭
2. 카톡 글로벌 설정 > 개인/보안 > (보안) MY 비밀번호 관리 > 생체인증 설정 PIN 번호 입력 화면으로 이동",PIN 번호 입력 화면으로 이동 이어야 한다.,"Step에 ""상태 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""PIN 번호 입력 화면으로 이동""이(가) 확인 대상임을 파악하였습니다. 따라서 ""상태 확인""은 ""PIN 번호 입력 화면으로 이동""을 의미하는 것으로 판단하였습니다.",high
17.지갑,320,UI_확인,UI 확인,아이콘 / 문구 / 배경 : 노란색,expected_result,"지갑 홈 > 인증서 영역
1. UI 확인
2. [재발급] 선택","1. 아이콘 / 문구 / 배경 : 노란색

 - 메인텍스트: 인증서
 - 서브텍스트: 유효기간 d일 남음

2. 인증서 재발급 프로세스가 진행되며, 정상 발급됨","지갑 홈 > 인증서 영역
1. 아이콘 / 문구 / 배경 : 노란색
2. [재발급] 선택",아이콘 / 문구 / 배경 : 노란색 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""아이콘 / 문구 / 배경 : 노란색""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""아이콘 / 문구 / 배경 : 노란색""을 의미하는 것으로 판단하였습니다.",high
17.지갑,321,UI_확인,UI 확인,아이콘 / 문구 / 배경 : 노란색,expected_result,"지갑 홈 > 인증서 영역
1. UI 확인
2. [재발급] 선택","1. 아이콘 / 문구 / 배경 : 노란색
 - 메인텍스트: 인증서
 - 서브텍스트: 유효시간 H시간 남음

2. 인증서 재발급 프로세스가 진행되며, 정상 발급됨","지갑 홈 > 인증서 영역
1. 아이콘 / 문구 / 배경 : 노란색
2. [재발급] 선택",아이콘 / 문구 / 배경 : 노란색 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""아이콘 / 문구 / 배경 : 노란색""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""아이콘 / 문구 / 배경 : 노란색""을 의미하는 것으로 판단하였습니다.",high
17.지갑,322,UI_확인,UI 확인,아이콘 / 문구 / 배경 : 노란색,expected_result,"지갑 홈 > 인증서 영역
1. UI 확인
2. [재발급] 선택","1. 아이콘 / 문구 / 배경 : 노란색
 - 메인텍스트: 인증서
 - 서브텍스트: 잠시후 만료 예정

2. 인증서 재발급 프로세스가 진행되며, 정상 발급됨","지갑 홈 > 인증서 영역
1. 아이콘 / 문구 / 배경 : 노란색
2. [재발급] 선택",아이콘 / 문구 / 배경 : 노란색 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""아이콘 / 문구 / 배경 : 노란색""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""아이콘 / 문구 / 배경 : 노란색""을 의미하는 것으로 판단하였습니다.",high
17.지갑,329,UI_확인,UI 확인,배경 : 노란색 / 문구 / 아이콘,expected_result,"지갑 홈 > 인증서 영역
1. UI 확인
2. 인증서 영역 선택","1.배경 : 노란색 / 문구 / 아이콘
-메인텍스트 : 카카오 인증서 
-서브텍스트 : 점검중(빨간색)

2. 인증서 보유 시 : 인증서 상세로 이동
    인증서 미보유 시 : 점검중 얼럿 노출","지갑 홈 > 인증서 영역
1. 배경 : 노란색 / 문구 / 아이콘
2. 인증서 영역 선택",배경 : 노란색 / 문구 / 아이콘 이어야 한다.,"Step에 ""UI 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""배경 : 노란색 / 문구 / 아이콘""이(가) 확인 대상임을 파악하였습니다. 따라서 ""UI 확인""은 ""배경 : 노란색 / 문구 / 아이콘""을 의미하는 것으로 판단하였습니다.",high
17.지갑,368,화면_확인,화면 확인,지갑 홈 인증서 미발급 화면 표시됨,expected_result,"1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 화면 확인","1. 지갑 홈 인증서 미발급 화면 표시됨 
- 안전하고 간편한 카카오 인증서 이용하기 [발급]

2. 인증서 미리보기 영역 전체 선택 시 인증서 재발급 스킴 호출됨 
- 레이블 : 발급받기(kakaotalk://me/cert/reissue) 

3. 재발급시 휴대폰 본인인증 후 인증서 재발급 완료됨 
- 이름 입력창
- 주민등록번호 입력창
- 휴대폰번호 입력창

4. 이전 사용 이력과, 인증서 삭제 이력이 노출됨 
- 인증서 삭제 
- yyyy.mm.dd hh:mm","1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 지갑 홈 인증서 미발급 화면 표시됨",지갑 홈 인증서 미발급 화면 표시됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""지갑 홈 인증서 미발급 화면 표시됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""지갑 홈 인증서 미발급 화면 표시됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,374,화면_확인,화면 확인,지갑 홈 인증서 미발급 화면 표시됨,expected_result,"1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 화면 확인","1. 지갑 홈 인증서 미발급 화면 표시됨 
- 안전하고 간편한 카카오 인증서 이용하기 [발급]

2. 인증서 미리보기 영역 전체 선택 시 인증서 재발급 스킴 호출됨 
- 레이블 : 발급받기(kakaotalk://me/cert/reissue) 

3. 본인인증 시, CI 이력 존재함 
- 카*오 
- (default) SKT
- 휴대폰번호 입력창

4. 이전 사용 이력과, 인증서 삭제 이력이 노출됨 
- 인증서 삭제 
- yyyy.mm.dd hh:mm","1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 지갑 홈 인증서 미발급 화면 표시됨",지갑 홈 인증서 미발급 화면 표시됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""지갑 홈 인증서 미발급 화면 표시됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""지갑 홈 인증서 미발급 화면 표시됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,380,화면_확인,화면 확인,지갑 홈 인증서 미발급 화면 표시됨,expected_result,"1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 화면 확인","1. 지갑 홈 인증서 미발급 화면 표시됨 
- 안전하고 간편한 카카오 인증서 이용하기 [발급]

2. 인증서 미리보기 영역 전체 선택 시 인증서 재발급 스킴 호출됨 
- 레이블 : 발급받기(kakaotalk://me/cert/reissue) 

3. 본인인증 시, CI 이력 존재함 
- 카*오 
- (default) SKT
- 휴대폰번호 입력창

4. 이전 사용 이력과, 인증서 삭제 이력이 노출됨 
- 인증서 삭제 
- yyyy.mm.dd hh:mm","1. 인증서 삭제 후 지갑 홈 화면 
2. 인증서 미리보기 영역 전체 선택 
3. 인증서 재발급 완료 
- 가입flow 진행 > 본인인증 화면
4. 지갑 홈 > 사용이력 지갑 홈 인증서 미발급 화면 표시됨",지갑 홈 인증서 미발급 화면 표시됨 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""지갑 홈 인증서 미발급 화면 표시됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""지갑 홈 인증서 미발급 화면 표시됨""을 의미하는 것으로 판단하였습니다.",high
17.지갑,413,화면_확인,화면 확인,안내문구,expected_result,"1. 지갑 홈 설정 > 인증 단계 > [업데이트 발급하기] 선택 
2. v2 인증서 발급 안내 화면 확인","2. 안내문구
 - ""카카오 인증서를 업데이트할게요.
     보안이 강화된 새로운 인증서를 발급하고 카카오톡에서 계속 간편하게 사용할 수 있어요.""

[업데이트 발급받기] 버튼","1. 지갑 홈 설정 > 인증 단계 > [업데이트 발급하기] 선택 
2. v2 인증서 발급 안내 안내문구",안내문구 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""안내문구""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""안내문구""을 의미하는 것으로 판단하였습니다.",medium
17.지갑,417,화면_확인,화면 확인,안내문구,expected_result,"1. 지갑 홈 - 인증서 영역 [계좌인증] 메뉴 선택 또는 인증서 상세화면 [새로운 인증서로 업데이트하기] 메뉴 선택 > 업데이트 발급받기 

2. v2 인증서 발급 안내 화면 확인","2. 안내문구
 - ""카카오 인증서를 업데이트할게요.
     보안이 강화된 새로운 인증서를 발급하고 카카오톡에서 계속 간편하게 사용할 수 있어요.""

[업데이트 발급받기] 버튼","1. 지갑 홈 - 인증서 영역 [계좌인증] 메뉴 선택 또는 인증서 상세화면 [새로운 인증서로 업데이트하기] 메뉴 선택 > 업데이트 발급받기 

2. v2 인증서 발급 안내 안내문구",안내문구 이어야 한다.,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""안내문구""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""안내문구""을 의미하는 것으로 판단하였습니다.",medium
18.톡캘린더,8,노출_확인,노출 확인,상단 연월 선택 및 좌우 스와이프,expected_result,톡캘린더 > 달력 메인뷰/하프뷰+미니뷰(리스트타입/타임라인타입)/리스트뷰 > 일정 노출 확인,"상단 연월 선택 및 좌우 스와이프로 이동 시 일정이 정상 노출되는가? 
일정 목록 경우 위/아래로 스크롤 시 일정이 정상 노출되는가?

일반일정,팀일정,공휴일,구독일정,공개일정,로컬일정",톡캘린더 > 달력 메인뷰/하프뷰+미니뷰(리스트타입/타임라인타입)/리스트뷰 > 일정 상단 연월 선택 및 좌우 스와이프,상단 연월 선택 및 좌우 스와이프로 이동 시 일정이 정상 노출되는가? 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""상단 연월 선택 및 좌우 스와이프""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""상단 연월 선택 및 좌우 스와이프""을 의미하는 것으로 판단하였습니다.",high
