service_name,category_1,category_2,category_3,category_4,tc_count
4.채팅목록,N뱃지,"Chat id 없는 채팅방 

 - 게시물 활동 알림",N뱃지 정책,N뱃지 + 카운트 처리 채팅방,1
4.채팅목록,N뱃지,"Chat id 없는 채팅방 

 - 게시물 활동 알림",N뱃지 정책,숫자 카운트 미노출,1
4.채팅목록,[생성된 폴더] 칩,조용한 채팅방,보관,폴더 관리 버튼 (☰+),1
4.채팅목록,[생성된 폴더] 칩,조용한 채팅방,해제,폴더 관리 버튼 (☰+),1
4.채팅목록,[생성된 폴더] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 노출,1
4.채팅목록,[생성된 폴더] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 미노출,1
4.채팅목록,[생성된 폴더] 칩,칩 버튼 확대 / 축소,숫자 카운트 노출 여부,숫자 카운트 미노출,1
4.채팅목록,[안읽음] 칩,안읽은 메시지 있음,"대화 요약 

(담당자 : @joy.2)
 : 복수 요약은 lael.k에게 문의",폴더 관리 버튼 (☰+),1
4.채팅목록,[안읽음] 칩,안읽은 메시지 있음,안읽은 메시지 Y,폴더 관리 버튼 (☰+),1
4.채팅목록,[안읽음] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 노출,1
4.채팅목록,[안읽음] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 미노출,1
4.채팅목록,[안읽음] 칩,칩 버튼 확대 / 축소,칩 long Tap,"삭제 칩 
 - 사용자 생성 폴더",1
4.채팅목록,[전체] 칩,조용한 채팅방,해제,나와의 채팅방,1
4.채팅목록,[전체] 칩,조용한 채팅방,해제,비밀채팅방,5
4.채팅목록,[전체] 칩,조용한 채팅방,해제,일반 채팅방 (1:1),1
4.채팅목록,[전체] 칩,조용한 채팅방,해제,"일반 채팅방 (그룹)  

팀 채팅방",1
4.채팅목록,[전체] 칩,조용한 채팅방,해제,조용한 채팅방,1
4.채팅목록,[전체] 칩,조용한 채팅방,해제,채널 채팅방,2
4.채팅목록,[전체] 칩,조용한 채팅방,해제,"챗 ID 없는 방 

 - 최근 통화 
 - 게시물 활동 알림 
 - 채팅방 댓글 알림  
 - 미디어 만료 알림 
 - Kanana",1
4.채팅목록,[전체] 칩 화면구성,조용한 채팅방,조용한 채팅방 개별,폴더 관리 버튼 (☰+),1
4.채팅목록,[전체] 칩 화면구성,조용한 채팅방,조용한 채팅방 개별 및 그룹,폴더 관리 버튼 (☰+),1
4.채팅목록,[전체] 칩 화면구성,조용한 채팅방,조용한 채팅방 그룹,폴더 관리 버튼 (☰+),2
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",비밀채팅,,1
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",일반채팅,,1
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",채팅 리스트,채팅목록에 표시되는 정보 확인,1
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",채팅 리스트,채팅방 있음,1
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",챗 ID없는 특수 채팅방,"- 최근 통화 
 - 게시물 활동 알림 
 - 채팅방 댓글 알림  
 - 미디어 만료 알림 
 - Kanana (KANANA)",1
4.채팅목록,[전체] 칩 화면구성,"채팅방 생성 
 - 새로운 채팅 만들기",팀채팅,,1
4.채팅목록,[전체] 칩 화면구성,채팅방 없음,채팅방 만들기,,1
4.채팅목록,[전체] 칩 화면구성,채팅방 있음,최초 진입,,1
4.채팅목록,[즐겨찾기 폴더] 칩,즐겨찾기 방 있음,"대화 요약 

(담당자 : @joy.2)
 : 복수 요약은 lael.k에게 문의",폴더 관리 버튼 (☰+),1
4.채팅목록,[즐겨찾기 폴더] 칩,즐겨찾기 방 있음,즐겨찾기 x 조용한 채팅방,폴더 관리 버튼 (☰+),1
4.채팅목록,[즐겨찾기 폴더] 칩,즐겨찾기 빈 페이지,"대화 요약 

(담당자 : @joy.2)
 : 복수 요약은 lael.k에게 문의",폴더 관리 버튼 (☰+),1
4.채팅목록,[즐겨찾기] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 노출,1
4.채팅목록,[즐겨찾기] 칩,채팅방 메시지 안읽음,숫자 카운트 노출 여부,숫자 카운트 미노출,1
4.채팅목록,[즐겨찾기] 칩,칩 버튼 확대 / 축소,숫자 카운트 노출 여부,숫자 카운트 미노출,1
4.채팅목록,사용자 생성 폴더 칩 롱탭 > 채팅방 추가 메뉴,사용자 생성 칩 롱탭,사용자 생성 칩,"지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,사용자 생성 폴더 칩 롱탭 > 채팅방 추가 메뉴,사용자 생성 칩 롱탭,폴더에 추가 성공,"지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,사용자 생성 폴더 칩 롱탭 > 채팅방 추가 메뉴,사용자 생성 칩 롱탭,폴더에 추가 성공,채팅방 해제,1
4.채팅목록,"새폴더 만들기  
 - 전체 & 안읽음 & 추천폴더",새폴더 만들기,전체 & 안읽음 & 추천폴더 칩 (즐겨찾기),"지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,"새폴더 만들기  
 - 전체 & 안읽음 & 추천폴더",새폴더 만들기,폴더 만들기 상세 화면,"지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,"새폴더 만들기  
 - 전체 & 안읽음 & 추천폴더",새폴더 만들기 불가,사용자 생성 칩,"지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,"새폴더 만들기  
 - 전체 & 안읽음 & 추천폴더",새폴더 만들기 불가,전체 & 안읽음 & 추천폴더 칩 (즐겨찾기),"폴더 지원 불가 채팅방 

 - 비밀채팅방 
 - 조용한 채팅방 
 - 오픈채팅방 
 ㄴ 1:1 오픈 채팅방 
 ㄴ 그룹 오픈 채팅",1
4.채팅목록,"새폴더 만들기  
 - 전체 & 안읽음 & 추천폴더",새폴더 만들기 불가,전체 & 안읽음 & 추천폴더 칩 (즐겨찾기),"폴더 지원 채팅방 

 - 일반 채팅방 (1:1) 
 - 일반 채팅방 (그룹)  
 - 팀 채팅방 
 - 나와의 채팅방 
 - 챗 ID 없는 방 
 - 채널 채팅방",1
4.채팅목록,"전체 
안읽음 
추천폴더",폴더에 추가,폴더에 추가 성공,채널 채팅방,1
4.채팅목록,"전체 
안읽음 
추천폴더",폴더에 추가,폴더에 추가 성공,폴더에 추가 실패,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,순서변경,폴더 삭제,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,채팅 리스트,채팅목록에 표시되는 정보 확인,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,채팅방 폴더 편집 및 삭제,폴더 삭제,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,채팅방 폴더 편집 및 삭제,폴더 편집,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,추천폴더,즐겨찾기 폴더 생성,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,폴더 만들기,사용자 폴더 생성,1
4.채팅목록,채팅방 폴더 설정,채팅방 폴더 관리,폴더 만들기,채팅방 폴더 관리,1
4.채팅목록,채팅탭 x 카나나,카나나 진입점,N뱃지 정책,N뱃지 + 카운트 처리 채팅방,1
4.채팅목록,채팅탭 설정,설정,정렬,안 읽은 순,1
4.채팅목록,채팅탭 설정,설정,정렬,즐겨찾기 순,1
4.채팅목록,채팅탭 설정,설정,정렬,최신 순,1
4.채팅목록,채팅탭 설정,설정,채팅방 관리,채팅방 해제,1
4.채팅목록,채팅탭 설정,설정,"채팅방 폴더 설정 
전체 설정",즐겨찾기 순,1
4.채팅목록,채팅탭 설정,설정,폴더에 추가 성공,채팅방 해제,1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 long Tap,고정 칩,1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 long Tap,"삭제 칩 
 - 사용자 생성 폴더",1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 버튼,삭제,1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 버튼,축소,1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 버튼,확대,1
4.채팅목록,채팅탭 칩 버튼,칩 버튼 확대 / 축소,칩 순서,즐겨찾기 순,1
4.채팅목록,채팅탭 화면구성,상단 칩,사용자 폴더 없음,폴더 관리 버튼  (+),1
4.채팅목록,채팅탭 화면구성,상단 칩,사용자 폴더 있음,폴더 관리 버튼 (☰+),1
5.일반채팅,Back,팀채팅,차단 해제,차단 진행,1
5.일반채팅,UI,설정 메뉴,챗봇 멘션 서제스트 > 목록 제거 확인,전용모드 ON/OFF,1
5.일반채팅,검색 결과,검색 결과 수 표시,검색어 변경,검색 키워드 있음,1
5.일반채팅,검색 결과,검색어 입력,검색 결과로 이동,검색 키워드 없음,1
5.일반채팅,검색 결과,검색어 입력,검색 결과로 이동,검색 키워드 있음,2
5.일반채팅,검색 결과,검색어 입력,검색어 변경,검색 키워드 있음,1
5.일반채팅,검색 결과,검색어 입력,검색어 삭제,검색 키워드 있음,1
5.일반채팅,검색 결과,일반 키워드 검색,샵 검색 종료,프리뷰 동작 및 송/수신,1
5.일반채팅,검색 결과,추천 검색어,샵 검색 종료,프리뷰 동작 및 송/수신,1
5.일반채팅,검색 옵션,인물필터,인물 필터링 설정,인물 필터링 설정 + 키워드 입력,1
5.일반채팅,검색 옵션,인물필터,인물 필터링 설정,인물 필터링만 설정,1
5.일반채팅,검색 옵션,인물필터,인물 필터링 해제,인물 필터링 설정 + 키워드 입력,1
5.일반채팅,검색 옵션,책갈피,선택한 말풍선으로 이동,인물 필터링 설정 + 키워드 입력,1
5.일반채팅,검색 옵션,타임머신,선택한 날짜 피드로 이동,인물 필터링 설정 + 키워드 입력,2
5.일반채팅,검색 옵션,화살표 표시,검색 결과 이동,검색 키워드 있음,1
5.일반채팅,게시물 인터랙션,게시글 리액션,댓글,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,게시글 리액션,좋아요,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기,공유하기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기,공지 등록하기/내리기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기,삭제하기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기,수정하기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기,신고하기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,더보기 진입점,퀴즈 첨부,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,첨부 컨텐츠 리액션,퀴즈 풀기,개별 음악 목록 메뉴,1
5.일반채팅,게시물 인터랙션,첨부 컨텐츠 리액션,투표하기,개별 음악 목록 메뉴,1
5.일반채팅,그룹 생성 완료,톡에서 시작해서 그룹 생성하기 최소 동선,카카오맵 설치 및 로그인,저장하고 초대 메시지 보내기,1
5.일반채팅,그룹 생성 완료,톡에서 시작해서 그룹 생성하기 최소 동선,카카오맵 설치 및 로그인,채팅방 연결된 위치 그룹 없음,1
5.일반채팅,그룹 참여 완료,톡에서 시작해서 그룹 참여하기 최소 동선,카카오맵 설치 및 로그인,채팅방 연결된 위치 그룹 있음,1
5.일반채팅,글쓰기,공지,더보기(하단슬라이드),개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,멘션 추가,더보기(하단슬라이드),개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 다운로드,퀴즈 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 재생,퀴즈 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 첨부,사진/동영상 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 첨부,퀴즈 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 첨부,투표 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,미디어 첨부,파일 첨부,개별 음악 목록 메뉴,1
5.일반채팅,글쓰기,탭 타입별 글쓰기 랜딩,더보기(하단슬라이드),개별 음악 목록 메뉴,1
5.일반채팅,다이내믹 아일랜드 단말,단일 전송 파일 전송,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,다이내믹 아일랜드 단말,단일 전송 파일 전송,파일 300mb이하,"익스펜디드 뷰
- Expanded View",1
5.일반채팅,다이내믹 아일랜드 단말,단일 전송 파일 전송,파일 300mb이하,"컴팩트 뷰 
- Compact View",1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,동영상,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,동영상,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,동영상,더보기 > 상세정보,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,동영상,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,동영상,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,사진,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,사진,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,사진,더보기 > 상세정보,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,사진,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,사진,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,더보기 > 상세정보,1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,이어받기(iOS),2
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유받은 유저,일반파일,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,공유 관리,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,더보기 > 상세정보,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,삭제하기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,동영상,전달하기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,공유 관리,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,더보기 > 상세보기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,삭제하기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,사진,전달하기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,BG저장(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,공유 관리,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,대용량 공유 파일 전체 목록 보기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,더보기 > 상세정보,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,삭제하기,1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,이어받기(iOS),2
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,저장하기(Android),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,저장하기(iOS),1
5.일반채팅,대용량 파일 말풍선,공유한 유저,일반파일,전달하기,1
5.일반채팅,대화상대 목록,내 프로필,친구 아님 상태,전용모드 ON/OFF,1
5.일반채팅,대화상대 목록,차단 상태,동작,차단 진행,1
5.일반채팅,대화상대 목록,차단 상태,차단 해제,차단 진행,1
5.일반채팅,대화상대 목록,친구,친구 아님 상태,전용모드 ON/OFF,2
5.일반채팅,대화상대 목록,친구 아닌 상태,동작,전용모드 ON/OFF,1
5.일반채팅,대화상대 목록,친구 아닌 상태,차단,대화상대 목록,1
5.일반채팅,대화상대 목록,친구 아닌 상태,차단,차단 진행,1
5.일반채팅,대화상대 목록,친구 아닌 상태,친구 추가,대화상대 목록,1
5.일반채팅,대화상대 목록,친구 아닌 상태,친구 추가,프로필 상세,1
5.일반채팅,대화상대 초대,동작,친구 상태,전용모드 ON/OFF,1
5.일반채팅,대화상대 초대,동작,친구 아님 상태,전용모드 ON/OFF,1
5.일반채팅,대화상대 초대,친구 초대 진행,친구 아님 상태,전용모드 ON/OFF,2
5.일반채팅,말풍선,"라이브 텍스트 지원 단말
- Only iOS 16",라이브 텍스트 OFF,클린뷰,2
5.일반채팅,말풍선,"라이브 텍스트 지원 단말
- Only iOS 16",라이브 텍스트 OFF,툴바 뷰,2
5.일반채팅,말풍선,"라이브 텍스트 지원 단말
- Only iOS 16",라이브 텍스트 ON,클린뷰,1
5.일반채팅,말풍선,"라이브 텍스트 지원 단말
- Only iOS 16",라이브 텍스트 ON,툴바 뷰,1
5.일반채팅,말풍선,송수신,단일곡,더보기 > 상세정보,4
5.일반채팅,말풍선,송수신,동영상,"편집 후, 동영상 전송",1
5.일반채팅,말풍선,송수신,복수곡,더보기 > 상세정보,3
5.일반채팅,말풍선,송수신,사진,"편집 후, 동영상 전송",1
5.일반채팅,말풍선,송수신,사진 수/발신,동영상,1
5.일반채팅,말풍선,송수신,사진 수/발신,툴바 뷰,1
5.일반채팅,말풍선,송수신,송신,동영상,1
5.일반채팅,말풍선,송수신,수신,동영상,1
5.일반채팅,말풍선,송수신,앨범,더보기 > 상세정보,3
5.일반채팅,말풍선,송수신,전체 UI,더보기 > 상세정보,1
5.일반채팅,말풍선,송수신,플레이리스트,더보기 > 상세정보,3
5.일반채팅,말풍선,일정 등록 완료,전체 UI,더보기 > 상세정보,1
5.일반채팅,말풍선,컨텍스트 메뉴,공지,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,다시 다운로드,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,동영상,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,동영상,"편집 후, 동영상 전송",1
5.일반채팅,말풍선,컨텍스트 메뉴,사진,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,사진,"편집 후, 동영상 전송",1
5.일반채팅,말풍선,컨텍스트 메뉴,삭제,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,수신,동영상,1
5.일반채팅,말풍선,컨텍스트 메뉴,전체 UI,더보기 > 상세정보,3
5.일반채팅,"말풍선
ssoya may",송수신,녹음여부,새로고침,1
5.일반채팅,"말풍선
ssoya may",컨텍스트 메뉴,녹음여부,새로고침,1
5.일반채팅,"메시지 작성 
 - 간편녹음 ON",간편녹음 UI,녹음여부,더보기 > 상세정보,1
5.일반채팅,"메시지 작성 
 - 간편녹음 ON",간편녹음 UI,녹음여부,새로고침,1
5.일반채팅,"메시지 작성 
 - 간편녹음 ON",간편녹음 UI,녹음여부,완료,1
5.일반채팅,"메시지 작성 
 - 간편녹음 ON",간편녹음 UI,전체 UI,더보기 > 상세정보,1
5.일반채팅,"메시지 작성 
 - 간편녹음 ON","입력창 커서 전 
 - 입력창 커서 없음",전체 UI,더보기 > 상세정보,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",당첨 뽑기,게임 시작하기,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",당첨 뽑기,당첨자 수,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",당첨 뽑기,친구 선택,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",당첨자 뽑기 결과 화면,친구 결과,2
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",돌림판,게임 시작하기,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",돌림판,채팅방 연결된 위치 그룹 있음,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",돌림판 결과 화면,게임 시작하기,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",바텀시트 웹뷰,채팅방 연결된 위치 그룹 있음,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",사다리 게임 결과 화면,내 결과,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",사다리 게임 결과 화면,친구 결과,2
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",사다리게임,게임 시작하기,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",사다리게임,"함께할 친구 선택 
 - 10명 미만 디폴트 화면",1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",사다리게임,"함께할 친구 선택 
 - 10명 이상 디폴트 화면",1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",카카오맵 설치 및 로그인,채팅방 연결된 위치 그룹 있음,1
5.일반채팅,"미니게임 
| 담당자 : crystal.k","1:1 채팅방 
그룹 채팅방",포춘쿠키,친구 결과,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI",미디어 자동다운로드 설정 OFF,동영상,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI",미디어 자동다운로드 설정 OFF,사진,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI",미디어 자동다운로드 설정 OFF,음성,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI",미디어 자동다운로드 설정 OFF,파일,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 OFF",동영상,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 OFF",사진,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 OFF",음성,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 OFF",파일,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 ON
- 자동 다운로드 용량 20MB",동영상,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 ON
- 자동 다운로드 용량 20MB",사진,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 ON
- 자동 다운로드 용량 20MB",음성,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- Wi-FI","미디어 자동다운로드 설정 ON
- 사진, 동영상, 파일 ON
- 자동 다운로드 용량 20MB",파일,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- 셀룰러 (LTE/5G)","미디어 자동 다운로드 설정
- 무관 (Wi-Fi망에만 동작 함)",동영상,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- 셀룰러 (LTE/5G)","미디어 자동 다운로드 설정
- 무관 (Wi-Fi망에만 동작 함)",사진,2
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- 셀룰러 (LTE/5G)","미디어 자동 다운로드 설정
- 무관 (Wi-Fi망에만 동작 함)",음성,1
5.일반채팅,미디어 다운로드 동작 확인,"네트워크 설정
- 셀룰러 (LTE/5G)","미디어 자동 다운로드 설정
- 무관 (Wi-Fi망에만 동작 함)",파일,1
5.일반채팅,미디어 다운로드 동작 확인,알림 (@모즈),발신,음성,1
5.일반채팅,미디어 다운로드 동작 확인,알림 (@모즈),수신,음성,1
5.일반채팅,비밀채팅 만들기,친구,차단 해제,차단 진행,1
5.일반채팅,비밀채팅 만들기,친구 아닌 상태,차단 해제,차단 진행,1
5.일반채팅,설정,채팅방 나가기,파일 300mb이하,"미니멀 뷰
- Minimal view",2
5.일반채팅,설정,채팅방 설정 진입,파일 300mb이하,"미니멀 뷰
- Minimal view",1
5.일반채팅,송수신,"[iOS]
공유",3rd party app,OS 제공 이모지,2
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유",5
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,공지,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,나에게,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,답장 | 담당자 : ssoya,3
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,복사,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,삭제 | 담당자 : ssoya,2
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,선택복사,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,수정 | 담당자 : ssoya,3
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,신고 | 담당자 : crystal,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,책갈피 설정  | 담당자 : yama.moto,1
5.일반채팅,송수신,말풍선,(공통) 컨텍스트 메뉴,캡처,4
5.일반채팅,송수신,말풍선,닉네임 참조구조 확인,"멘션 표시 확인
- 발신인 : 멘션 대상(C) 닉네임 수정
- 수신인 : 멘션 대상(C) 연락처있음",6
5.일반채팅,송수신,말풍선,닉네임 참조구조 확인,"멘션 표시 확인
- 발신인 : 멘션 대상(C)의 이름 저장 상태
- 수신인 : 멘션 대상(C)의 이름 수정 상태",6
5.일반채팅,송수신,말풍선,닉네임 참조구조 확인,"멘션 표시 확인
: 발신인 - 멘션 대상(C) 친구 (연락처없음, 수정 없음)
: 수신인  - 멘션 대상(C) 친구아님",1
