service_name,row_number,category,label,evidence,source_field,keyword,reason,confidence
22.톡클라우드_버티컬(유료),276,백업_존재,백업 데이터 존재,- 톡클라우드 유예 상태,category_1,톡클라우드,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),278,백업_존재,백업 데이터 존재,"톡클라우드에 보관된 모든 데이터가 삭제되며, 서비스 이용이 완전히 중단됩니다.",expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),279,채팅방_존재,채팅방 생성 완료,2. 채팅방 서랍 데이터 노출 확인,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),279,백업_존재,백업 데이터 존재,1. 톡클라우드 유료 > 무료 전환 확인,test_step,톡클라우드,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),281,백업_존재,백업 데이터 존재,- 톡클라우드 유예 상태,category_1,톡클라우드,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),283,백업_존재,백업 데이터 존재,백업/복원 > 과거 데이터 보관하기,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),284,백업_존재,백업 데이터 존재,최초 백업 진행한 상태,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
22.톡클라우드_버티컬(유료),286,백업_존재,백업 데이터 존재,백업/복원 > 보관 실패 데이터,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),287,백업_존재,백업 데이터 존재,백업/복원 > 보관 실패 데이터,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),289,로그인,로그인 완료,My비밀번호 유효,precondition,비밀번호,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),289,백업_존재,백업 데이터 존재,백업/복원 > 대화내용 복원,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),291,로그인,로그인 완료,2. My비밀번호 5회 오입력,test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),291,백업_존재,백업 데이터 존재,백업/복원 > 대화내용 복원,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),292,로그인,로그인 완료,2. My비밀번호 5회 오입력,test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),292,백업_존재,백업 데이터 존재,백업/복원 > 대화내용 복원,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),293,로그인,로그인 완료,2. My비밀번호 5회 오입력,test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),293,백업_존재,백업 데이터 존재,백업/복원 > 대화내용 복원,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),295,로그인,로그인 완료,비밀번호 재발급 Flow,category_3,비밀번호,분류3에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),295,채팅방_존재,채팅방 생성 완료,! 직접 삭제했거나 나간 채팅방의 대화에 포함된 미디어 파일인 경우 복원할 수 없습니다.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),295,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),295,네트워크_연결,네트워크 연결,! 긴 시간이 소요될 수 있으므로 Wi-Fi 및 셀룰러 데이터 연결 상태를 확인해 주세요.,expected_result,wi-fi,기대결과에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),298,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),298,네트워크_연결,네트워크 연결,2. Wi-Fi 토클 버튼 : on,precondition,wi-fi,사전조건 컬럼에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),299,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),299,네트워크_연결,네트워크 연결,Wi-Fi 연결 대기 중,precondition,wi-fi,사전조건 컬럼에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),300,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),300,네트워크_연결,네트워크 연결,Wi-Fi 대기 중,category_4,wi-fi,화면전개에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),301,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),301,네트워크_연결,네트워크 연결,Wi-Fi 연결시에만 진행 / [ON/OFF] 토클,expected_result,wi-fi,기대결과에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),302,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),302,네트워크_연결,네트워크 연결,Wi-Fi 연결시에만 진행 / [ON/OFF] 토클,expected_result,wi-fi,기대결과에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),303,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),305,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),305,네트워크_연결,네트워크 연결,2. Wi-Fi 토클 버튼 : on,precondition,wi-fi,사전조건 컬럼에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),306,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),306,네트워크_연결,네트워크 연결,Wi-Fi 연결 대기 중,precondition,wi-fi,사전조건 컬럼에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),307,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),307,네트워크_연결,네트워크 연결,Wi-Fi 연결시에만 진행 / [ON/OFF] 토클,expected_result,wi-fi,기대결과에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),308,채팅방_존재,채팅방 생성 완료,다운로드가 완료되었습니다. 채팅방에서 확인해보세요.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),308,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),308,네트워크_연결,네트워크 연결,Wi-Fi 대기 중,category_4,wi-fi,화면전개에 네트워크 관련 조건이 포함되어 있어 특정 네트워크 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),309,백업_존재,백업 데이터 존재,백업/복원 > 미디어 복원 (=백업 데이터 다운로드),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),310,채팅방_존재,채팅방 생성 완료,1. 채팅방 내 미디어 챗로그 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),310,사진_존재,사진/이미지 존재,2. 톡클라우드 > 사진/동영상/파일 버티컬 > 미디어 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),310,동영상_존재,동영상 존재,2. 톡클라우드 > 사진/동영상/파일 버티컬 > 미디어 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),310,백업_존재,백업 데이터 존재,백업 데이터 다운로드 완료 상태,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
22.톡클라우드_버티컬(유료),312,백업_존재,백업 데이터 존재,2. 팝업 닫히며 백업 데이터 다운로드 페이지로 이동됨,expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),313,백업_존재,백업 데이터 존재,1. 백업 중 다운로드 불가 안내 팝업 노출,expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),314,설정_변경,특정 설정 상태,카카오톡 용량 자동관리 ON 상태,precondition,on 상태,사전조건 컬럼에 특정 설정 상태에 대한 언급이 있어 해당 설정이 사전에 변경되어 있어야 합니다.,high
22.톡클라우드_버티컬(유료),314,백업_존재,백업 데이터 존재,2. 팝업 닫히며 백업 데이터 다운로드 페이지로 이동됨,expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),315,백업_존재,백업 데이터 존재,2. 팝업 닫히며 백업 데이터 다운로드 페이지로 이동됨,expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),317,로그인,로그인 완료,- My 비밀번호 업데이트,expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),317,백업_존재,백업 데이터 존재,1. 설정 > 톡클라우드 보안코드 관리 탭,test_step,톡클라우드,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),318,채팅방_존재,채팅방 생성 완료,- 나와의 채팅방,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),318,사진_존재,사진/이미지 존재,- 휴대폰 앨범,expected_result,앨범,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),318,백업_존재,백업 데이터 존재,보안 > 톡클라우드 보안코드 관리,category_1,톡클라우드,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),319,로그인,로그인 완료,3. My 비밀번호 입력 완료 > 보안코드 저장 완료,test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),319,백업_존재,백업 데이터 존재,2. 체크박스 체크 후 [재발급받고 다시 백업하기] 버튼 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),321,로그인,로그인 완료,1. 톡 설정 > 개인/보안 > My 비밀번호 관리 > 비밀번호 변경 완료,test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),321,백업_존재,백업 데이터 존재,보안 > 톡클라우드 보안코드 관리,category_1,톡클라우드,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),323,로그인,로그인 완료,- My 비밀번호 재설정 하지 않은 상태,precondition,비밀번호,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),323,백업_존재,백업 데이터 존재,1. 톡클라우드 보안코드 입력 화면으로 이동,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),327,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),327,백업_존재,백업 데이터 존재,1. 톡클라우드 유료 홈 > 중요 탭,test_step,톡클라우드,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),328,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),328,사진_존재,사진/이미지 존재,"- 태그 목록 : 폴더, 사진, 동영상, 파일, 링크, 메모",expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),328,동영상_존재,동영상 존재,"- 태그 목록 : 폴더, 사진, 동영상, 파일, 링크, 메모",expected_result,동영상,기대결과에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),328,백업_존재,백업 데이터 존재,1-1. 톡클라우드 유료 홈 > 중요 탭,test_step,톡클라우드,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),329,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),330,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),331,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),333,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),333,사진_존재,사진/이미지 존재,"- 폴더, 사진, 동영상, 파일, 링크, 메모",expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),333,동영상_존재,동영상 존재,"- 폴더, 사진, 동영상, 파일, 링크, 메모",expected_result,동영상,기대결과에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),334,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),335,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),335,사진_존재,사진/이미지 존재,"- 폴더, 사진, 동영상, 파일, 링크, 메모",test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),335,동영상_존재,동영상 존재,"- 폴더, 사진, 동영상, 파일, 링크, 메모",test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),336,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),337,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),339,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),340,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),341,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),343,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),343,사진_존재,사진/이미지 존재,"앨범형/목록형으로 자동 전환됨 (뷰모드 변경 시, 드라이브/중요 및_x0008_하위 폴더도 함께 변경됨)",expected_result,앨범,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),345,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),346,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),346,사진_존재,사진/이미지 존재,"사진, 동영상 간의 좌우 이동 가능",expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),346,동영상_존재,동영상 존재,"사진, 동영상 간의 좌우 이동 가능",expected_result,동영상,기대결과에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),347,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),347,사진_존재,사진/이미지 존재,이미지 뷰어에서 페이징 단위 초과하는 이미지 불러와서 로딩 및 상세보기 스와이프로 이동 가능,expected_result,이미지,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),349,로그인,로그인 완료,My 비밀번호 오류,category_4,비밀번호,화면전개에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),349,사진_존재,사진/이미지 존재,"1. 톡 버티컬 데이터 > 사진, 동영상 썸네일 확인",test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),349,동영상_존재,동영상 존재,"1. 톡 버티컬 데이터 > 사진, 동영상 썸네일 확인",test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),350,사진_존재,사진/이미지 존재,1. 톡 버티컬 데이터 > 사진 또는 동영상 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),350,동영상_존재,동영상 존재,1. 톡 버티컬 데이터 > 사진 또는 동영상 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),351,기타,기타 사전조건,톡 버티컬 파일 있음,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),353,기타,기타 사전조건,"1. 톡 버티컬 링크 있음 
2. 정상 URL",precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),354,기타,기타 사전조건,의심 URL,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),355,기타,기타 사전조건,링크 타이틀이 없는 경우,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),356,기타,기타 사전조건,링크 타이틀이 있는 경우,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),359,백업_존재,백업 데이터 존재,추가 예정인 파일 크기보다 톡클라우드 용량이 부족할 경우,precondition,톡클라우드,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
22.톡클라우드_버티컬(유료),360,기타,기타 사전조건,동일한 파일을 10번 추가하여 사본이 생성된 경우,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),361,기타,기타 사전조건,"폴더 내 컨텐츠 100,000개 존재
 - 샌박 : 100",precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),362,기타,기타 사전조건,"사진, 동영상, 파일, 링크",precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),364,친구_존재,친구 존재,친구에게 전달,category_4,친구에게,화면전개에 특정 친구와의 상호작용이 포함되어 있어 해당 친구가 친구 목록에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),364,채팅방_존재,채팅방 생성 완료,3. 선택한 중요 항목 및 입력한 메시지가 채팅방으로 전달된다.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),365,채팅방_존재,채팅방 생성 완료,3. 선택한 중요 항목 및 입력한 메시지가 채팅방으로 전달된다.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),366,기타,기타 사전조건,"사진, 동영상, 파일, 링크",precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),367,기타,기타 사전조건,사진,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),368,친구_존재,친구 존재,풀피커 > 친구에게 전달,category_4,친구에게,화면전개에 특정 친구와의 상호작용이 포함되어 있어 해당 친구가 친구 목록에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),368,채팅방_존재,채팅방 생성 완료,2. 선택한 중요 항목이 채팅방으로 전달된다.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),369,채팅방_존재,채팅방 생성 완료,2. 풀피커로 전환후 채팅방 선택 후 [확인] 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),370,채팅방_존재,채팅방 생성 완료,풀피커 > 채팅방에 전달,category_4,채팅방,화면전개에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),370,사진_존재,사진/이미지 존재,1. 톡 버티컬 데이터 > 사진 또는 동영상 > 더보기 > 저장하기 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),370,동영상_존재,동영상 존재,1. 톡 버티컬 데이터 > 사진 또는 동영상 > 더보기 > 저장하기 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),371,채팅방_존재,채팅방 생성 완료,풀피커 > 채팅방에 전달,category_4,채팅방,화면전개에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),373,채팅방_존재,채팅방 생성 완료,풀피커 > 채팅방에 전달,category_4,채팅방,화면전개에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),375,사진_존재,사진/이미지 존재,"1. 드라이브 데이터 > 사진, 동영상 썸네일 확인",test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),375,동영상_존재,동영상 존재,"1. 드라이브 데이터 > 사진, 동영상 썸네일 확인",test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),376,사진_존재,사진/이미지 존재,1. 드라이브 데이터 > 사진 또는 동영상 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
